dataset_index,speaker,age,gender,expected_text,accuracy,wpm,duration,words_expected,words_spoken,words_correct,omissions,substitutions,insertions,repetitions,omission_rate,substitution_rate,insertion_rate,repetition_rate,total_error_rate,word_count_difference,spoken_expected_ratio,language_probability,mean_avg_logprob,mean_error_confidence,average_word_duration,average_pause_duration,max_pause_duration,long_pause_count,mean_word_confidence,low_confidence_word_rate,rms_mean,rms_std,spectral_centroid_mean,zero_crossing_rate_mean,expert_accuracy,expert_completeness,expert_fluency,expert_prosodic,expert_total
923,6010,12,f,WHAT WHAT DID HE WANT THERE,1.0,129.03225806451613,2.79,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3767578035593033,0.0,0.4466666666666666,0.0,0.0,0,0.7671712239583334,0.16666666666666666,0.034121230244636536,0.03458794206380844,1849.0887459686558,0.10011541193181818,8,10.0,7,8,7
924,6010,12,f,THAT'S WAS THE DIFFERENCE,0.75,140.35087719298244,1.71,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.487060546875,0.6144298300122675,0.4,0.0,0.0,0,0.819580078125,0.25,0.030834348872303963,0.0322069451212883,2636.5924030098467,0.2270387249228395,8,10.0,8,8,8
925,6010,12,f,THERE WHERE NO MEANS OF DOING IT,0.8571428571428571,91.90371991247264,4.57,7,7,6,0,1,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,1.0,1.0,-0.3899147835644809,0.6771145733300626,0.6371428571428572,0.0,0.0,0,0.89697265625,0.14285714285714285,0.04036223143339157,0.031751599162817,1859.1597715212934,0.12135898919753087,8,10.0,6,6,7
926,6010,12,f,BUT SUCH IS THE WAY ALL THE GREAT,0.75,158.41584158415841,3.03,8,8,6,0,2,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.408203125,0.6648438187051486,0.36499999999999994,0.0,0.0,0,0.84661865234375,0.125,0.04237312078475952,0.029893601313233376,2359.5535364226307,0.18616158621651785,8,10.0,8,8,8
927,6010,12,f,THEY ALL SAID GOODBYE,0.5,166.66666666666666,1.8,4,5,2,0,2,1,0,0.0,0.5,0.25,0.0,0.75,1,1.25,1.0,-0.6984375178813934,0.49736181593413714,0.30000000000000004,0.05499999999999999,0.21999999999999997,0,0.5943603515625,0.4,0.03021198697388172,0.027039285749197006,2243.626310093094,0.19909354967948717,8,10.0,9,8,8
928,6010,12,f,I DID MYSELF SO I KNOW WHAT THIS LIKE,0.8888888888888888,153.48837209302326,4.3,9,11,8,0,1,2,0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,2,1.2222222222222223,1.0,-0.41015625,0.663546562885513,0.34727272727272723,0.03400000000000001,0.3400000000000001,0,0.8607066761363636,0.09090909090909091,0.04390576109290123,0.03440020605921745,1832.4960260946652,0.13004231770833333,9,10.0,8,8,8
929,6010,12,f,I WENT OUT LAST,1.0,157.89473684210526,1.52,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5175781324505806,0.0,0.34500000000000003,0.0,0.0,0,0.8155517578125,0.25,0.028796551749110222,0.02780715934932232,1966.8160784571721,0.1263272997359155,9,10.0,9,8,9
930,6010,12,f,WOMEN SAY THOSE THINGS BUT NEVER DO THEM,1.0,100.84033613445379,4.76,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.6917067124293401,0.0,0.5325,0.05999999999999999,0.41999999999999993,0,0.6229248046875,0.5,0.032021310180425644,0.026144124567508698,1975.078885652509,0.1549781296781437,7,10.0,6,6,6
931,6010,12,f,THESE VISITED SHE RETURNED,0.75,58.63192182410423,3.07,4,3,3,1,0,0,0,0.25,0.0,0.0,0.0,0.25,-1,0.75,1.0,-0.8564453050494194,0.4246689711133017,0.7799999999999999,0.30999999999999994,0.6199999999999999,0,0.6891276041666666,0.3333333333333333,0.03261721506714821,0.02307412028312683,1969.4503728271582,0.1315131753177966,8,10.0,7,7,7
932,6010,12,f,IT IS SO NATURE IS MADE,1.0,138.46153846153845,2.6,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4863281071186066,0.0,0.43,0.0,0.0,0,0.8111165364583334,0.3333333333333333,0.044321220368146896,0.03187737986445427,1859.2764460108401,0.11678306502525253,8,10.0,8,7,7
933,6010,12,f,AS I COULD,1.0,195.65217391304347,0.92,3,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.533203125,0.0,0.3066666666666667,0.0,0.0,0,0.8777669270833334,0.0,0.009035022929310799,0.015393184497952461,2215.4084049191692,0.14222301136363635,10,10.0,8,8,9
934,6010,12,f,SOME OF THE MEN WHERE TALKING AWAY THE TABLES,0.6666666666666666,109.7560975609756,4.92,9,9,6,0,3,0,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0,1.0,1.0,-0.4417067307692308,0.6429381617898338,0.5377777777777778,0.0,0.0,0,0.8203938802083334,0.2222222222222222,0.04048285260796547,0.029807664453983307,1873.1733850900216,0.13952142792630057,8,10.0,6,7,7
935,6010,12,f,MY DAUGHTER YOU MUST RETURN TO YOUR PLACE,1.0,117.07317073170732,4.1,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3206129715992854,0.0,0.44999999999999996,0.05999999999999999,0.41999999999999993,0,0.96527099609375,0.0,0.060371704399585724,0.04261087626218796,2008.6684850782824,0.1505577548238255,8,10.0,7,7,7
936,6010,12,f,IT WAS MY LAST WEEK THERE,0.5,153.1914893617021,2.35,6,6,3,0,3,0,0,0.0,0.5,0.0,0.0,0.5,0,1.0,1.0,-0.6640625,0.514755885208607,0.37333333333333335,0.0,0.0,0,0.6498616536458334,0.5,0.06272151321172714,0.05206102877855301,2051.4080785635115,0.16376122007978725,8,10.0,9,8,8
937,6010,12,f,HE LOOKED AROUND HIM AND BEGAN,1.0,129.49640287769785,2.78,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.38183594942092897,0.0,0.43333333333333335,0.0,0.0,0,0.9055989583333334,0.0,0.060096632689237595,0.047533392906188965,1952.2173290855712,0.11751916273584906,9,10.0,9,8,8
938,6010,12,f,THE OTHER HAVE ALL RETURN,0.6,136.36363636363637,2.2,5,5,3,0,2,0,0,0.0,0.4,0.0,0.0,0.4,0,1.0,1.0,-0.6410590277777778,0.5267343023043505,0.44000000000000006,0.0,0.0,0,0.70869140625,0.2,0.057909782975912094,0.04590130224823952,1783.0301279450366,0.12721604567307693,8,10.0,8,8,8
939,6010,12,f,AND HE WENT BACK FOR MORE,1.0,99.4475138121547,3.62,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4789062738418579,0.0,0.5800000000000001,0.0,0.0,0,0.8197428385416666,0.3333333333333333,0.054237138479948044,0.04605164751410484,1889.8790566169714,0.14096023787313433,9,10.0,8,7,9
940,6048,12,m,FOR THESE HE TOOK THE MONEY,0.8333333333333334,119.60132890365449,3.01,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.3425070914355191,0.7099880845329782,0.3666666666666667,0.11999999999999997,0.5999999999999999,0,0.9217122395833334,0.0,0.04670672491192818,0.046885356307029724,2000.6852561788232,0.1353053042763158,8,10.0,8,7,7
941,6048,12,m,WHAT DID YOU NOT LET ASK KNOW,0.8571428571428571,163.4241245136187,2.57,7,7,6,0,1,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,1.0,1.0,-0.3410866585644809,0.7109972915320081,0.3514285714285714,0.0,0.0,0,0.9274553571428571,0.0,0.04666655510663986,0.036595407873392105,1533.6658141764703,0.105263671875,8,10.0,8,8,8
942,6048,12,m,IT OFTEN HAPPENS SO IN LIFE,1.0,112.14953271028038,3.21,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4054687589406967,0.0,0.49,0.0,0.0,0,0.908447265625,0.16666666666666666,0.03028605319559574,0.0273961890488863,2152.0104967269285,0.16455078125,9,10.0,8,8,8
943,6048,12,m,BUT YOU SIDE JUST NOW,0.8,126.05042016806723,2.38,5,5,4,0,1,0,0,0.0,0.2,0.0,0.0,0.2,0,1.0,1.0,-0.4042968712747097,0.6674459463252749,0.384,0.0,0.0,0,0.73642578125,0.4,0.03850170597434044,0.04045339673757553,2240.896441720182,0.1793185763888889,8,10.0,9,8,8
944,6048,12,m,WHAT IS THERE SUCH A PLACE,0.8333333333333334,148.14814814814815,2.43,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.38476561903953554,0.6806101395697957,0.3866666666666667,0.0,0.0,0,0.8717041015625,0.16666666666666666,0.05782034993171692,0.04691203683614731,2134.839332388226,0.1629625822368421,9,10.0,9,9,9
945,6048,12,m,I HAD HIT HIM AT LEST,0.6666666666666666,140.07782101167317,2.57,6,6,4,0,2,0,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0,1.0,1.0,-0.6316406428813934,0.5317187244591373,0.41,0.0,0.0,0,0.7466227213541666,0.16666666666666666,0.04174024239182472,0.040996767580509186,1894.5184558982169,0.13983154296875,8,10.0,8,7,7
946,6048,12,m,LET US GO SET SHOE,0.6,119.52191235059763,2.51,5,5,3,0,2,0,0,0.0,0.4,0.0,0.0,0.4,0,1.0,1.0,-0.8070312559604644,0.44618069826205964,0.368,0.06,0.24,0,0.701513671875,0.2,0.028909562155604362,0.030895018950104713,2343.476004162599,0.19823190789473685,8,10.0,8,8,8
947,6048,12,m,HE STOPPED IN HIS WALK AND LOOKED AROUND,1.0,120.0,4.0,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4902343650658925,0.0,0.4775,0.0,0.0,0,0.80859375,0.25,0.03600529208779335,0.03384950011968613,1816.317041264118,0.14606344288793102,8,10.0,7,7,8
948,6048,12,m,SHE CAME UP TO MY WITH MY SISTER,1.0,117.93611793611792,4.07,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.29048296538266266,0.0,0.47500000000000003,0.0,0.0,0,0.845001220703125,0.125,0.027806242927908897,0.027012720704078674,2175.757624148889,0.18231491815476192,9,10.0,7,7,8
949,6048,12,m,SHE DID EVERYTHING SO WELL,1.0,107.14285714285715,2.8,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4761284722222222,0.0,0.5,0.0,0.0,0,0.8908203125,0.2,0.04624883830547333,0.038518037647008896,2083.3249239615025,0.16528087797619048,9,10.0,8,8,8
950,6048,12,m,HE THEN WENT AWAY,0.5,112.67605633802818,2.13,4,4,2,0,2,0,0,0.0,0.5,0.0,0.0,0.5,0,1.0,1.0,-0.6533202975988388,0.5203153038542528,0.46499999999999997,0.0,0.0,0,0.5034408569335938,0.75,0.027252810075879097,0.03171234950423241,1939.4801372125116,0.1421337341994382,8,10.0,9,8,8
951,6048,12,m,AND SO HER LIFE WAS ONE OF LOVE,1.0,121.2121212121212,3.96,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3323567782839139,0.0,0.47750000000000004,0.0,0.0,0,0.900634765625,0.125,0.03103925846517086,0.027840081602334976,1907.4020338055343,0.15409602171985815,8,10.0,8,7,7
952,6048,12,m,LITTLE BY LITTLE THE BOYS BEGAN TALKING AGAIN,1.0,111.36890951276102,4.31,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.40624999083005464,0.0,0.44249999999999995,0.0942857142857143,0.6600000000000001,0,0.888763427734375,0.125,0.06448358297348022,0.054850224405527115,1801.8512425768627,0.11398335375816994,8,10.0,8,8,7
953,6048,12,m,SHE MAY BE PHONE,0.75,95.6175298804781,2.51,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.5063476413488388,0.6026928141377076,0.37499999999999994,0.0,0.0,0,0.69769287109375,0.5,0.034646812826395035,0.04402435943484306,2022.9776605467614,0.13386797664141414,8,10.0,9,9,8
954,6048,12,m,SHE WENT BACK INTO THE LIE LIBRARY,0.8571428571428571,148.7603305785124,2.42,7,6,6,1,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,-1,0.8571428571428571,1.0,-0.42148436307907106,0.6560722472632016,0.38999999999999996,0.0,0.0,0,0.914306640625,0.0,0.05896850675344467,0.04847673699259758,1748.9638843044993,0.12649009967672414,8,10.0,8,8,8
955,6048,12,m,WHAT DID YOU WANT TO SEE ME ABOUT,1.0,143.28358208955225,3.35,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3305664137005806,0.0,0.3725,0.0,0.0,0,0.9456787109375,0.0,0.05218278244137764,0.04994127154350281,1801.7642714551232,0.1317351810515873,8,10.0,8,8,8
956,6048,12,m,WERE STAY AT NINE,0.5,102.12765957446808,2.35,4,4,2,0,2,0,0,0.0,0.5,0.0,0.0,0.5,0,1.0,1.0,-0.8967013888888888,0.4079129892804878,0.56,0.0,0.0,0,0.7022476196289062,0.5,0.03054238110780716,0.036613669246435165,2107.862689617315,0.16771941489361702,8,10.0,8,8,8
957,6048,12,m,DECIDE IT WHO CAN I CANNOT,1.0,129.9638989169675,2.77,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4176682784007146,0.0,0.35333333333333333,0.10800000000000001,0.32000000000000006,0,0.9023844401041666,0.0,0.026862742379307747,0.02555639110505581,1983.300584858647,0.14849468609234234,9,10.0,7,7,8
958,6048,12,m,HE KIT ME BY THE ARM,0.6666666666666666,81.08108108108108,3.7,6,5,4,1,1,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,-1,0.8333333333333334,1.0,-0.6111111111111112,0.5427474811642219,0.724,0.0,0.0,0,0.8177978515625,0.2,0.04255017265677452,0.04333597421646118,1797.406440970329,0.11371851679104478,8,10.0,7,7,7
959,6048,12,m,FOURTEEN FEEL AWAY AND THAT LEFT ONE,0.7142857142857143,105.52763819095479,3.98,7,7,5,0,2,0,0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0,1.0,1.0,-0.39346591992811725,0.674714311497289,0.5571428571428572,0.0,0.0,0,0.8818359375,0.0,0.057133592665195465,0.04179956391453743,1609.7121769045705,0.11235316932624113,8,10.0,7,7,7
960,6121,11,f,HOW COULD SHE HAVE THOUGHT THEM,0.8333333333333334,173.9130434782609,2.07,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.32773437201976774,0.7205543936952776,0.31,0.0,0.0,0,0.8540852864583334,0.16666666666666666,0.05411183834075928,0.04720595106482506,2099.877320031288,0.1667813387784091,9,10.0,10,8,9
961,6121,11,f,NOW IT CAME TO ME,1.0,180.72289156626508,1.66,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3177083333333333,0.0,0.304,0.0,0.0,0,0.9353515625,0.0,0.04203464835882187,0.045237261801958084,1781.2312775241944,0.09267446157094594,10,10.0,10,9,9
962,6121,11,f,BUT HE THOUGHT BETTER OF IT,1.0,196.7213114754098,1.83,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.376171875,0.0,0.2866666666666667,0.0,0.0,0,0.8371988932291666,0.3333333333333333,0.04692929610610008,0.0411943718791008,2094.4447412362615,0.1578369140625,9,10.0,10,9,9
963,6121,11,f,THEY HAD NO ENOUGH SPORT FOR ONE DAY,1.0,173.91304347826087,2.76,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.2731119816501935,0.0,0.32749999999999996,0.0,0.0,0,0.953857421875,0.0,0.07286278903484344,0.060192618519067764,1759.6683479431565,0.12032325114678899,9,10.0,9,9,9
964,6121,11,f,VERY WELL I HAVE NO MORE QUESTIONS TO ASK,1.0,151.68539325842696,3.56,9,9,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.33342635205813814,0.0,0.3111111111111111,0.08499999999999999,0.6799999999999999,0,0.9589301215277778,0.0,0.05163991451263428,0.04930196329951286,1808.8098921917358,0.13657649483267717,9,10.0,10,9,9
965,6121,11,f,I TOOK MY HEAD IN MY HANDS AND THOUGHT,0.7777777777777778,161.19402985074626,3.35,9,9,7,0,2,0,0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0,1.0,1.0,-0.45172990432807375,0.6365260694457823,0.36000000000000004,0.0,0.0,0,0.8803982204861112,0.1111111111111111,0.04585888609290123,0.035376954823732376,2022.315597338199,0.15416370738636365,9,10.0,10,9,9
966,6121,11,f,AFTER A TIME HE TOOK UP HIS STORY,1.0,163.26530612244898,2.94,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.31820913461538464,0.0,0.335,0.017142857142857126,0.11999999999999988,0,0.96490478515625,0.0,0.04198269173502922,0.032157279551029205,2269.5784943000644,0.1767157192887931,9,10.0,9,9,9
967,6121,11,f,WHAT MORE DID SHE SAY,1.0,186.33540372670808,1.61,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.2834201388888889,0.0,0.30000000000000004,0.0,0.0,0,0.9294921875,0.0,0.06286587566137314,0.06978744268417358,1814.2885452004218,0.1271136558219178,10,10.0,10,9,9
968,6121,11,f,GOT THAT HAVE YOU,1.0,175.1824817518248,1.37,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3463541666666667,0.0,0.255,0.08,0.24,0,0.9459228515625,0.0,0.05022237449884415,0.054433710873126984,1626.4990516419898,0.09931344696969698,9,10.0,10,9,9
969,6121,11,f,HE DID IT FOR ME,1.0,211.26760563380282,1.42,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.1365966834127903,0.0,0.256,0.0,0.0,0,0.884375,0.0,0.05011538416147232,0.05788898840546608,1667.156889244573,0.09097110523897059,10,10.0,10,9,9
970,6121,11,f,THAT MADE ALL THE DIFFERENCE,1.0,196.078431372549,1.53,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.2301025316119194,0.0,0.284,0.0,0.0,0,0.932421875,0.0,0.06159365177154541,0.06133641302585602,1981.9116805602239,0.14224403782894737,9,10.0,10,10,9
971,6121,11,f,I PASS HALF MY LIFE IN THE WOODS,1.0,152.38095238095238,3.15,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4335937599341075,0.0,0.38,0.0,0.0,0,0.8668212890625,0.125,0.05180009827017784,0.0459798164665699,1981.1780056953633,0.1443407012195122,9,10.0,9,9,9
972,6121,11,f,DO I NEED TO TELL YOU THAT I WONDER,1.0,253.5211267605634,2.13,9,9,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3381696322134563,0.0,0.2111111111111111,0.015000000000000013,0.1200000000000001,0,0.9790581597222222,0.0,0.056117307394742966,0.044148046523332596,1608.908341854633,0.09427503360215053,10,10.0,10,9,9
973,6121,11,f,OF COURSE I KNOW THAT ALL THIS IS VERY SERIOUS,1.0,182.9268292682927,3.28,10,10,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3018229126930237,0.0,0.298,0.017777777777777767,0.15999999999999992,0,0.97080078125,0.0,0.05599035695195198,0.04407722130417824,2085.2921471164045,0.16797250600961539,9,10.0,10,9,9
974,6121,11,f,HISTORY IT IS NOT,1.0,105.26315789473685,2.28,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5638020833333334,0.0,0.43499999999999994,0.12000000000000004,0.3600000000000001,0,0.83837890625,0.25,0.03491220250725746,0.034938227385282516,1993.792068107743,0.13467824835526315,10,10.0,9,9,9
975,6121,11,f,THE PRETTY NURSE LOOKED QUITE SORRY,1.0,159.29203539823013,2.26,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5371093511581421,0.0,0.3633333333333333,0.0,0.0,0,0.8535970052083334,0.16666666666666666,0.05094681680202484,0.04509422555565834,1864.1671018235877,0.1349334716796875,10,10.0,10,10,10
976,6121,11,f,HE TOOK UP A BOOK,0.8,225.56390977443607,1.33,5,5,4,0,1,0,0,0.0,0.2,0.0,0.0,0.2,0,1.0,1.0,-0.254638671875,0.7751965476781935,0.244,0.0,0.0,0,0.9111328125,0.0,0.03384260833263397,0.03795706108212471,1751.8521437599911,0.10452133861940298,10,10.0,10,10,10
977,6121,11,f,MEN HOPED AND WERE AFRAID TO HOPE,1.0,140.93959731543626,2.98,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.42862214825370093,0.0,0.40571428571428575,0.0,0.0,0,0.8822893415178571,0.14285714285714285,0.0589287132024765,0.053111713379621506,1628.8273573604572,0.10990611293859649,9,10.0,9,9,9
978,6121,11,f,AND DID YOU HEAR NOTHING,1.0,196.078431372549,1.53,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3270399305555556,0.0,0.28400000000000003,0.0,0.0,0,0.8931640625,0.0,0.05216439440846443,0.04810726270079613,1845.4837453309115,0.1024855522260274,8,10.0,10,9,8
979,6121,11,f,EVERYONE STARTED WITH SURPRISE,1.0,124.35233160621763,1.93,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4948730692267418,0.0,0.455,0.0,0.0,0,0.927734375,0.0,0.054884713143110275,0.05476082116365433,2124.766400730973,0.17085551167582416,9,10.0,10,9,9
980,6401,12,f,WHY BREAK EVERY TIE,0.25,98.76543209876543,2.43,4,4,1,0,3,0,0,0.0,0.75,0.0,0.0,0.75,0,1.0,1.0,-0.7934027777777778,0.4523030868316435,0.54,0.0,0.0,0,0.641510009765625,0.25,0.02106625773012638,0.021875819191336632,2389.0501325934324,0.16291300455729166,8,10.0,8,8,8
981,6401,12,f,THE CHILDREN PRESENTLY RETURNED,0.5,84.50704225352112,3.55,4,5,2,0,2,1,0,0.0,0.5,0.25,0.0,0.75,1,1.25,1.0,-0.579687488079071,0.560073368823184,0.6679999999999999,0.0,0.0,0,0.73896484375,0.2,0.019488774240016937,0.014159456826746464,2500.7873326357317,0.17729423415492956,7,10.0,6,7,6
982,6401,12,f,THE GIRL STOPED SHORT,0.25,114.06844106463879,2.63,4,5,1,0,3,1,0,0.0,0.75,0.25,0.0,1.0,1,1.25,1.0,-0.6662326388888888,0.5136400046896231,0.484,0.0,0.0,0,0.621484375,0.6,0.016703186556696892,0.017434876412153244,3099.8542352000336,0.2634705660635965,7,10.0,7,7,6
983,6401,12,f,OR WHY DID NOT JOB GO,0.3333333333333333,122.09302325581395,3.44,6,7,2,0,4,1,0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,1,1.1666666666666667,1.0,-0.8444010217984518,0.4298147307772056,0.3914285714285714,0.04999999999999997,0.2999999999999998,0,0.4931640625,0.7142857142857143,0.016680149361491203,0.016839439049363136,2126.2301966768814,0.1426714728860294,8,10.0,7,6,7
984,6401,12,f,THE HAND JUST WHERE HE WISHED,0.8333333333333334,125.74850299401199,3.34,6,7,5,0,1,1,0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,1,1.1666666666666667,1.0,-0.6140625178813934,0.5411479741327833,0.4342857142857143,0.0,0.0,0,0.7174595424107143,0.2857142857142857,0.02187095582485199,0.019563784822821617,2926.5233674607175,0.24558724930037312,8,10.0,6,6,7
985,6401,12,f,PROUD OLD FAMILIES I GUESS,0.8,109.48905109489051,2.74,5,5,4,0,1,0,0,0.0,0.2,0.0,0.0,0.2,0,1.0,1.0,-0.7886284722222222,0.45446768308220314,0.4000000000000001,0.08499999999999996,0.33999999999999986,0,0.6520751953125,0.4,0.01990637555718422,0.015470541082322598,2830.57441751404,0.22455005110981308,8,10.0,8,8,7
986,6401,12,f,CAMPED AT OUR OLD PLACE,1.0,107.9136690647482,2.78,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5781249940395355,0.0,0.4959999999999999,0.0,0.0,0,0.8241455078125,0.2,0.02159351110458374,0.016586868092417717,2784.3987452299684,0.23640290681306306,8,10.0,8,8,8
987,6401,12,f,AND THEN MY AUNT USE TO CRY,0.7142857142857143,103.70370370370372,4.05,7,7,5,0,2,0,0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0,1.0,1.0,-0.55646305734461,0.5732329746702243,0.5485714285714286,0.0,0.0,0,0.7582659040178571,0.42857142857142855,0.019324995577335358,0.01603304035961628,2621.316746248828,0.20511516702586208,8,10.0,7,7,7
988,6401,12,f,SHE STAMPS HER FOOT,0.75,84.80565371024734,2.83,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.640625,0.5269629692433709,0.655,0.0,0.0,0,0.699005126953125,0.5,0.012647698633372784,0.011511383578181267,3094.7641823511285,0.2788586738782051,8,10.0,7,7,7
989,6401,12,f,OUR TRIP BEGAN BADLY,0.75,90.22556390977444,2.66,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.6684570237994194,0.5124987413887496,0.665,0.0,0.0,0,0.805419921875,0.0,0.019374003633856773,0.016001133248209953,2154.4428822225595,0.14550337357954546,8,10.0,7,7,8
990,6401,12,f,WOULD SHE WIN HIM,0.25,161.29032258064515,1.86,4,5,1,0,3,1,0,0.0,0.75,0.25,0.0,1.0,1,1.25,1.0,-0.8993055555555556,0.4068520978395194,0.30400000000000005,0.0,0.0,0,0.48134765625,0.8,0.013094422407448292,0.012343553826212883,2329.6988018701495,0.15965073529411763,9,10.0,7,6,8
991,6401,12,f,KNOWING CAME BY SEEING,0.5,109.48905109489051,2.74,4,5,2,0,2,1,0,0.0,0.5,0.25,0.0,0.75,1,1.25,1.0,-1.1502465142144098,0.3165587235346967,0.42400000000000004,0.0,0.0,0,0.36202392578125,0.8,0.018651321530342102,0.013630963861942291,1781.1503762080413,0.10311650815217391,7,10.0,8,6,7
992,6401,12,f,PRESENTLY THE SNOW CAME,0.0,84.985835694051,3.53,4,5,0,0,4,1,0,0.0,1.0,0.25,0.0,1.25,1,1.25,1.0,-1.0453125357627868,0.3515819202816252,0.632,0.0,0.0,0,0.4137603759765625,0.8,0.027795536443591118,0.015320898033678532,1946.5682085207702,0.13729383680555557,7,10.0,7,6,7
993,6401,12,f,LIVELY NOW LIVELY MEN,0.25,94.11764705882354,2.55,4,4,1,0,3,0,0,0.0,0.75,0.0,0.0,0.75,0,1.0,1.0,-0.7193509615384616,0.4870682794399331,0.34499999999999986,0.11333333333333344,0.20000000000000018,0,0.6561126708984375,0.5,0.018189985305070877,0.014797007665038109,2308.6054890464284,0.15909677181603774,7,10.0,7,6,6
994,6401,12,f,THREE MEN IN RED COAT CAME,0.8333333333333334,108.76132930513594,3.31,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.9117187857627869,0.4018329653611502,0.5166666666666667,0.0,0.0,0,0.6394805908203125,0.5,0.01793433167040348,0.013519235886633396,2473.9636731954897,0.17788816437007873,8,10.0,8,7,7
